"COU ; Reporting country ; FLW ; Flow ; PAR ; Partner country ; CAT ; End-use ; IND ; Industry ; VAL ; Variable ; TIME ; Time ; Unit Code ; Unit ; PowerCode Code ; PowerCode ; Reference Period Code ; Reference Period ; Value ; Flag Codes ; Flags"
"USA ; United States ; EXPO ; Exports ; NOR ; Norway ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3777791.753 ;  ; "
"USA ; United States ; EXPO ; Exports ; POL ; Poland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5895393.774 ;  ; "
"USA ; United States ; EXPO ; Exports ; PRT ; Portugal ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2318207.322 ;  ; "
"USA ; United States ; EXPO ; Exports ; SVK ; Slovak Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 336042.908 ;  ; "
"USA ; United States ; EXPO ; Exports ; SVN ; Slovenia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 243015.732 ;  ; "
"USA ; United States ; EXPO ; Exports ; SWE ; Sweden ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5139609.03 ;  ; "
"USA ; United States ; EXPO ; Exports ; TUR ; Turkey ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 11894644.76 ;  ; "
"USA ; United States ; EXPO ; Exports ; RUS ; Russia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 6388250.933 ;  ; "
"USA ; United States ; EXPO ; Exports ; ZAF ; South Africa ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5501251.85 ;  ; "
"USA ; United States ; EXPO ; Exports ; MWI ; Malawi ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 23330.883 ;  ; "
"USA ; United States ; EXPO ; Exports ; NAM ; Namibia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 93231.611 ;  ; "
"USA ; United States ; EXPO ; Exports ; NER ; Niger ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 201536.51 ;  ; "
"USA ; United States ; EXPO ; Exports ; NGA ; Nigeria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3865856.469 ;  ; "
"USA ; United States ; EXPO ; Exports ; RWA ; Rwanda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 49877.865 ;  ; "
"USA ; United States ; EXPO ; Exports ; STP ; São Tomé e Príncipe ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3258.206 ;  ; "
"USA ; United States ; EXPO ; Exports ; SEN ; Senegal ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 384346.235 ;  ; "
"USA ; United States ; EXPO ; Exports ; SYC ; Seychelles ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 11359.41 ;  ; "
"USA ; United States ; EXPO ; Exports ; SDN ; Sudan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 141796.194 ;  ; "
"USA ; United States ; EXPO ; Exports ; TZA ; Tanzania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 280415.339 ;  ; "
"USA ; United States ; EXPO ; Exports ; TGO ; Togo ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 221386.936 ;  ; "
"USA ; United States ; EXPO ; Exports ; TUN ; Tunisia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 454093.43 ;  ; "
"USA ; United States ; EXPO ; Exports ; UGA ; Uganda ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 167617.475 ;  ; "
"USA ; United States ; EXPO ; Exports ; ZMB ; Zambia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 94142.642 ;  ; "
"USA ; United States ; EXPO ; Exports ; ZWE ; Zimbabwe ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 44544.043 ;  ; "
"USA ; United States ; EXPO ; Exports ; SLV ; El Salvador ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 4120746.587 ;  ; "
"USA ; United States ; EXPO ; Exports ; NIC ; Nicaragua ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2102935.224 ;  ; "
"USA ; United States ; EXPO ; Exports ; PAN ; Panama ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 8271967.79 ;  ; "
"USA ; United States ; EXPO ; Exports ; PRY ; Paraguay ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2079665.068 ;  ; "
"USA ; United States ; EXPO ; Exports ; PER ; Peru ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10242464.033 ;  ; "
"USA ; United States ; EXPO ; Exports ; VCT ; Saint Vincent and the Grenadines ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 102324.434 ;  ; "
"USA ; United States ; EXPO ; Exports ; SUR ; Suriname ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 300580.013 ;  ; "
"USA ; United States ; EXPO ; Exports ; TTO ; Trinidad and Tobago ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2741773.07 ;  ; "
"USA ; United States ; EXPO ; Exports ; URY ; Uruguay ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1797365.452 ;  ; "
"USA ; United States ; EXPO ; Exports ; VEN ; Venezuela ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1652712.927 ;  ; "
"USA ; United States ; EXPO ; Exports ; TWN ; Chinese Taipei ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 36943319.494 ;  ; "
"USA ; United States ; EXPO ; Exports ; MYS ; Malaysia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 15171352.972 ;  ; "
"USA ; United States ; EXPO ; Exports ; NPL ; Nepal ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 197272.403 ;  ; "
"USA ; United States ; EXPO ; Exports ; OMN ; Oman ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1399489.929 ;  ; "
"USA ; United States ; EXPO ; Exports ; PAK ; Pakistan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3546020.53 ;  ; "
"USA ; United States ; EXPO ; Exports ; PHL ; Philippines ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 9268863.572 ;  ; "
"USA ; United States ; EXPO ; Exports ; QAT ; Qatar ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2587494.758 ;  ; "
"USA ; United States ; EXPO ; Exports ; SAU ; Saudi Arabia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 11138011.05 ;  ; "
"USA ; United States ; EXPO ; Exports ; SGP ; Singapore ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 35746440.394 ;  ; "
"USA ; United States ; EXPO ; Exports ; SYR ; Syrian Arab Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1186.811 ;  ; "
"USA ; United States ; EXPO ; Exports ; THA ; Thailand ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 12697137.46 ;  ; "
"USA ; United States ; EXPO ; Exports ; VNM ; Viet Nam ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 10947235.66 ;  ; "
"USA ; United States ; EXPO ; Exports ; YEM ; Yemen ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 271803.197 ;  ; "
"USA ; United States ; EXPO ; Exports ; ROU ; Romania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1414890.354 ;  ; "
"USA ; United States ; EXPO ; Exports ; SRB ; Serbia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 212562.083 ;  ; "
"USA ; United States ; EXPO ; Exports ; UKR ; Ukraine ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2528336.115 ;  ; "
"USA ; United States ; EXPO ; Exports ; NCL ; New Caledonia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 72685.304 ;  ; "
"USA ; United States ; EXPO ; Exports ; TON ; Tonga ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 18878.021 ;  ; "
"USA ; United States ; EXPO ; Exports ; ROW ; Rest of World ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3589500.365 ;  ; "
"USA ; United States ; IMPO ; Imports ; AUS ; Australia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 11865966.492 ;  ; "
"USA ; United States ; IMPO ; Imports ; AUT ; Austria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 15241945.266 ;  ; "
"USA ; United States ; IMPO ; Imports ; BEL ; Belgium ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 21538604.019 ;  ; "
"USA ; United States ; IMPO ; Imports ; CAN ; Canada ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 363904687.51 ;  ; "
"USA ; United States ; IMPO ; Imports ; CHL ; Chile ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 15960402.475 ;  ; "
"USA ; United States ; IMPO ; Imports ; CZE ; Czech Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 6615328.17 ;  ; "
"USA ; United States ; IMPO ; Imports ; DNK ; Denmark ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 12353672.867 ;  ; "
"USA ; United States ; IMPO ; Imports ; EST ; Estonia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1953139.031 ;  ; "
"USA ; United States ; IMPO ; Imports ; FIN ; Finland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 7026237.078 ;  ; "
"USA ; United States ; IMPO ; Imports ; FRA ; France ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 51688760.306 ;  ; "
"USA ; United States ; IMPO ; Imports ; DEU ; Germany ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 138194629.53 ;  ; "
"USA ; United States ; IMPO ; Imports ; ESP ; Spain ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 19451512.93 ;  ; "
"USA ; United States ; IMPO ; Imports ; CHE ; Switzerland ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 63530366.156 ;  ; "
"USA ; United States ; IMPO ; Imports ; GBR ; United Kingdom ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 56949194.45 ;  ; "
"USA ; United States ; IMPO ; Imports ; BRA ; Brazil ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 32843010.222 ;  ; "
"USA ; United States ; IMPO ; Imports ; CHN ; China (People’s Republic of) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 541531352.24 ;  ; "
"USA ; United States ; IMPO ; Imports ; DZA ; Algeria ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1907299.468 ;  ; "
"USA ; United States ; IMPO ; Imports ; BEN ; Benin ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 8461.219 ;  ; "
"USA ; United States ; IMPO ; Imports ; BWA ; Botswana ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 257832.107 ;  ; "
"USA ; United States ; IMPO ; Imports ; BFA ; Burkina Faso ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3850.143 ;  ; "
"USA ; United States ; IMPO ; Imports ; BDI ; Burundi ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3896.249 ;  ; "
"USA ; United States ; IMPO ; Imports ; CMR ; Cameroon ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 218658.197 ;  ; "
"USA ; United States ; IMPO ; Imports ; CPV ; Cabo Verde ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5649.894 ;  ; "
"USA ; United States ; IMPO ; Imports ; CAF ; Central African Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1810.295 ;  ; "
"USA ; United States ; IMPO ; Imports ; COG ; Congo (Brazzaville) ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 54111.483 ;  ; "
"USA ; United States ; IMPO ; Imports ; CIV ; Côte d'Ivoire ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1273489.314 ;  ; "
"USA ; United States ; IMPO ; Imports ; EGY ; Egypt ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 3505740.207 ;  ; "
"USA ; United States ; IMPO ; Imports ; ETH ; Ethiopia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 623319.554 ;  ; "
"USA ; United States ; IMPO ; Imports ; GAB ; Gabon ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 124517.121 ;  ; "
"USA ; United States ; IMPO ; Imports ; GMB ; Gambia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1288.175 ;  ; "
"USA ; United States ; IMPO ; Imports ; GHA ; Ghana ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1779011.505 ;  ; "
"USA ; United States ; IMPO ; Imports ; GIN ; Guinea ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 11138.245 ;  ; "
"USA ; United States ; IMPO ; Imports ; ARG ; Argentina ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 5392176.906 ;  ; "
"USA ; United States ; IMPO ; Imports ; ABW ; Aruba ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 28991.027 ;  ; "
"USA ; United States ; IMPO ; Imports ; BOL ; Bolivia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 504715.175 ;  ; "
"USA ; United States ; IMPO ; Imports ; COL ; Colombia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 13730705.679 ;  ; "
"USA ; United States ; IMPO ; Imports ; CRI ; Costa Rica ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 6843199.197 ;  ; "
"USA ; United States ; IMPO ; Imports ; CUB ; Cuba ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2902.399 ;  ; "
"USA ; United States ; IMPO ; Imports ; DMA ; Dominica ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 2603.424 ;  ; "
"USA ; United States ; IMPO ; Imports ; DOM ; Dominican Republic ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 6545788.374 ;  ; "
"USA ; United States ; IMPO ; Imports ; ECU ; Ecuador ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 8647536.966 ;  ; "
"USA ; United States ; IMPO ; Imports ; BHR ; Bahrain ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 1238323.903 ;  ; "
"USA ; United States ; IMPO ; Imports ; BGD ; Bangladesh ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 8795887.352 ;  ; "
"USA ; United States ; IMPO ; Imports ; BRN ; Brunei Darussalam ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 20193.798 ;  ; "
"USA ; United States ; IMPO ; Imports ; BTN ; Bhutan ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 377.886 ;  ; "
"USA ; United States ; IMPO ; Imports ; CYP ; Cyprus ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 67197.696 ;  ; "
"USA ; United States ; IMPO ; Imports ; GEO ; Georgia ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 201957.784 ;  ; "
"USA ; United States ; IMPO ; Imports ; ARE ; United Arab Emirates ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 6217117.605 ;  ; "
"USA ; United States ; IMPO ; Imports ; ALB ; Albania ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 70619.522 ;  ; "
"USA ; United States ; IMPO ; Imports ; BLR ; Belarus ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 504848.956 ;  ; "
"USA ; United States ; IMPO ; Imports ; BIH ; Bosnia and Herzegovina ; TOTAL ; Total trade in goods ; DTOTAL ; TOTAL ; VALUE ; Values in thousand USD ; 2021 ; 2021 ; USD ; US Dollar ; 3 ; Thousands ;  ;  ; 172012.674 ;  ; "
