,exporter,importer,secgroup,product,v2020
2996808,ESP,AUT,CAT,TT,2591.51309835951
2997192,ESP,BAL,CAT,TT,1012.24254689896
2997576,ESP,BEL,CAT,TT,7559.21082280245
2997960,ESP,BGD,CAT,TT,159.8074727289
2998344,ESP,BGR,CAT,TT,726.869896888094
2998728,ESP,BIH,CAT,TT,68.3833805209879
2999112,ESP,BLR,CAT,TT,103.354687790689
2999496,ESP,BLX,CAT,TT,8095.68254231694
2999880,ESP,BOL,CAT,TT,90.2682670851637
3000264,ESP,BRA,CAT,TT,2328.95577324131
3000648,ESP,BRIC,CAT,TT,13640.9226868469
3001032,ESP,BRN,CAT,TT,3.54912443192809
3001416,ESP,CAL,CAT,TT,25.7954129029499
3001800,ESP,CAN,CAT,TT,2200.28948201102
3002184,ESP,CAU,CAT,TT,126.670022200263
3002568,ESP,CEA,CAT,TT,123.505055214205
3002952,ESP,CEI,CAT,TT,3060.41667053072
3003336,ESP,CHE,CAT,TT,6663.16596654232
3003720,ESP,CHL,CAT,TT,1461.03128956234
3004104,ESP,CHN,CAT,TT,9234.19327358097
3004488,ESP,CIV,CAT,TT,275.904104233487
3004872,ESP,CMR,CAT,TT,118.170317
3005256,ESP,COL,CAT,TT,827.701069489577
3005640,ESP,CSK,CAT,TT,4063.68221888878
3006024,ESP,CYP,CAT,TT,295.778815456597
3006408,ESP,CZE,CAT,TT,2762.25876175936
3006792,ESP,DEU,CAT,TT,34153.3017089891
3007176,ESP,DEV,CAT,TT,209410.10376406
3007560,ESP,DNK,CAT,TT,1804.37343237825
3007944,ESP,DZA,CAT,TT,2153.4366916554
3008328,ESP,E15,CAT,TT,174917.414221137
3008712,ESP,E28,CAT,TT,193340.825189984
3009096,ESP,ECU,CAT,TT,413.248790047674
3009480,ESP,EGY,CAT,TT,1583.90135154455
3009864,ESP,EM1,CAT,TT,18230.8023865909
3010248,ESP,ENM,CAT,TT,20719.1452517498
3010632,ESP,ESP,CAT,TT,0.0
3011016,ESP,EST,CAT,TT,258.729405898186
3011400,ESP,EUA,CAT,TT,31835.710483933
3011784,ESP,EUC,CAT,TT,210365.650693216
3012168,ESP,EUR,CAT,TT,156387.423624457
3012552,ESP,FIN,CAT,TT,1280.77466744387
3012936,ESP,FRA,CAT,TT,46096.2395581675
3013320,ESP,G20,CAT,TT,240567.218944577
3013704,ESP,G8,CAT,TT,121198.317893236
3014088,ESP,GAB,CAT,TT,35.0910777856435
3014472,ESP,GBR,CAT,TT,17871.3016512313
3014856,ESP,GLF,CAT,TT,5046.31135293608
3015240,ESP,GOA,CAT,TT,3127.32570064563
3015624,ESP,GRC,CAT,TT,1990.00518408451
3016008,ESP,HKG,CAT,TT,700.959727525347
3016392,ESP,HRV,CAT,TT,471.563937931665
3016776,ESP,HUN,CAT,TT,1887.19561171337
3017160,ESP,IDN,CAT,TT,390.93539696775
3017544,ESP,IND,CAT,TT,1170.15691268193
3017928,ESP,IRL,CAT,TT,1982.39246121057
3018312,ESP,ISL,CAT,TT,37.2014412283983
3018696,ESP,ISR,CAT,TT,1801.52961738915
3019080,ESP,ITA,CAT,TT,22497.3850783518
3019464,ESP,JPN,CAT,TT,2713.32547752523
3019848,ESP,KAZ,CAT,TT,90.4640934144357
3020232,ESP,KEN,CAT,TT,82.8522731337141
3020616,ESP,KGZ,CAT,TT,7.54048408203118
3021000,ESP,KOR,CAT,TT,1681.48010634806
3021384,ESP,LBY,CAT,TT,342.595998
3021768,ESP,LKA,CAT,TT,73.698520442816
3022152,ESP,LTU,CAT,TT,442.420808311062
3022536,ESP,LUX,CAT,TT,536.471719514489
3022920,ESP,LVA,CAT,TT,311.092332689715
3023304,ESP,MAR,CAT,TT,8373.20937092582
3023688,ESP,MED,CAT,TT,93646.2572029158
3024072,ESP,MENA,CAT,TT,20721.9222275872
3024456,ESP,MERC,CAT,TT,3385.67702134904
3024840,ESP,MEX,CAT,TT,3624.25654791326
3025224,ESP,MKD,CAT,TT,57.5077244935469
3025608,ESP,MLT,CAT,TT,447.309401318169
3025992,ESP,MOA,CAT,TT,672.82745301309
3026376,ESP,MYS,CAT,TT,344.331594516207
3026760,ESP,NGA,CAT,TT,346.883125381299
3027144,ESP,NLD,CAT,TT,10038.8303784693
3027528,ESP,NOR,CAT,TT,1665.09935548463
3027912,ESP,NRD,CAT,TT,7271.94091391705
3028296,ESP,NZL,CAT,TT,295.673648683114
3028680,ESP,OCN,CAT,TT,1750.10515177706
3029064,ESP,OECD,CAT,TT,232835.685125872
3029448,ESP,OPEC,CAT,TT,8559.1435048061
3029832,ESP,PAK,CAT,TT,198.156465786193
3030216,ESP,PED,CAT,TT,74719.3263036366
3030600,ESP,PER,CAT,TT,596.301391505411
3030984,ESP,PHL,CAT,TT,476.607673397565
3031368,ESP,PMA,CAT,TT,1807.64597092237
3031752,ESP,PMO,CAT,TT,7520.66842333832
3032136,ESP,POL,CAT,TT,6860.22458288793
3032520,ESP,PRT,CAT,TT,24031.1224427526
3032904,ESP,PRY,CAT,TT,97.4925706885532
3033288,ESP,RCEP,CAT,TT,18161.1162298941
3033672,ESP,ROM,CAT,TT,2085.12167335518
3034056,ESP,RUS,CAT,TT,2074.22451559266
3034440,ESP,SAF,CAT,TT,1302.36363028529
3034824,ESP,SAU,CAT,TT,1918.98565229045
3035208,ESP,SEM,CAT,TT,404.118918
3035592,ESP,SGP,CAT,TT,491.81954316134
3035976,ESP,SUN,CAT,TT,4072.65921742969
3036360,ESP,SVK,CAT,TT,1301.42345712942
3036744,ESP,SVN,CAT,TT,573.422283508142
3037128,ESP,SWE,CAT,TT,2484.49201738191
3037512,ESP,THA,CAT,TT,565.279097358046
3037896,ESP,TUN,CAT,TT,748.110392123064
3038280,ESP,TUR,CAT,TT,4996.68783993173
3038664,ESP,TWN,CAT,TT,688.083358295861
3039048,ESP,UE,CAT,TT,175469.523538753
3039432,ESP,UKR,CAT,TT,534.657812236445
3039816,ESP,URY,CAT,TT,209.425872398901
3040200,ESP,USA,CAT,TT,14099.6303156348
3040584,ESP,VEN,CAT,TT,221.576469
3040968,ESP,VNM,CAT,TT,483.694377927011
3041352,ESP,WLD,CAT,TT,304798.90883924
3041736,ESP,XXX,CAT,TT,18861.832800621
3042120,ESP,YUG,CAT,TT,1574.99624445434
3042504,EST,AES,CAT,TT,105.296117247265
3042888,EST,AFA,CAT,TT,1.55414
3043272,EST,AFN,CAT,TT,138.299256162994
3043656,EST,AFR,CAT,TT,481.250619997429
3044040,EST,AFS,CAT,TT,145.539014533871
3044424,EST,AFZ,CAT,TT,45.767869
3044808,EST,ALB,CAT,TT,2.23806955443756
3045192,EST,AMA,CAT,TT,45.780792
3045576,EST,AME,CAT,TT,1360.6780063591
3045960,EST,AMN,CAT,TT,1148.97417082543
3046344,EST,AMS,CAT,TT,211.70383553367
3046728,EST,ANE,CAT,TT,610.698804360201
3047112,EST,AOA,CAT,TT,2.863813
3047496,EST,AOZ,CAT,TT,0.496259
3047880,EST,APEC,CAT,TT,3664.41309384126
3048264,EST,ARG,CAT,TT,47.0034556756603
3048648,EST,ASEA,CAT,TT,105.342409367261
3049032,EST,ASO,CAT,TT,1065.8044976216
3049416,EST,ASS,CAT,TT,98.3978104003122
3049800,EST,AUS,CAT,TT,243.385431870411
3050184,EST,AUT,CAT,TT,89.4484810620686
3050568,EST,BAL,CAT,TT,2823.404467
3050952,EST,BEL,CAT,TT,159.139436251418
3051336,EST,BGD,CAT,TT,4.40359167940968
3051720,EST,BGR,CAT,TT,58.5105813967887
3052104,EST,BIH,CAT,TT,2.05197037865523
3052488,EST,BLR,CAT,TT,152.489053
3052872,EST,BLX,CAT,TT,161.323057071773
3053256,EST,BOL,CAT,TT,4.9584218691806
3053640,EST,BRA,CAT,TT,47.511989
3054024,EST,BRIC,CAT,TT,1937.23940812
3054408,EST,BRN,CAT,TT,0.046292119995526
3054792,EST,CAL,CAT,TT,2.164538
3055176,EST,CAN,CAT,TT,86.461025
3055560,EST,CAU,CAT,TT,13.152068
3055944,EST,CEA,CAT,TT,106.047669
3056328,EST,CEI,CAT,TT,2096.717147
3056712,EST,CHE,CAT,TT,78.482066933774
3057096,EST,CHL,CAT,TT,19.0647972116816
3057480,EST,CHN,CAT,TT,364.158074
3057864,EST,CIV,CAT,TT,1.39400985541158
3058248,EST,CMR,CAT,TT,1.41927404525008
3058632,EST,COL,CAT,TT,4.26367274919558
3059016,EST,CSK,CAT,TT,181.106069941635
3059400,EST,CYP,CAT,TT,10.645079405058
3059784,EST,CZE,CAT,TT,138.44707877745
3060168,EST,DEU,CAT,TT,850.814834850308
3060552,EST,DEV,CAT,TT,8562.84518000911
3060936,EST,DNK,CAT,TT,362.644493564672
3061320,EST,DZA,CAT,TT,45.282286575708
3061704,EST,E15,CAT,TT,6251.78543966359
3062088,EST,E28,CAT,TT,9919.45218989152
3062472,EST,ECU,CAT,TT,29.0707529654071
3062856,EST,EGY,CAT,TT,24.5533081259493
3063240,EST,EM1,CAT,TT,463.252721580308
3063624,EST,ENM,CAT,TT,3746.47015188494
3064008,EST,ESP,CAT,TT,134.618977867586
3064392,EST,EST,CAT,TT,0.0
3064776,EST,EUA,CAT,TT,1071.12565397935
3065160,EST,EUC,CAT,TT,12843.9225288989
3065544,EST,EUR,CAT,TT,7204.76507001263
3065928,EST,FIN,CAT,TT,2127.11346200106
3066312,EST,FRA,CAT,TT,301.62251306544
3066696,EST,G20,CAT,TT,13779.1159274867
3067080,EST,G8,CAT,TT,4164.21516269803
3067464,EST,GAB,CAT,TT,0.0346830910391357
3067848,EST,GBR,CAT,TT,243.372461971949
3068232,EST,GLF,CAT,TT,152.540600666986
3068616,EST,GOA,CAT,TT,57.381142
3069000,EST,GRC,CAT,TT,14.2510134396263
3069384,EST,HKG,CAT,TT,13.6701445086188
3069768,EST,HRV,CAT,TT,10.6970160387098
3070152,EST,HUN,CAT,TT,57.1346332823987
3070536,EST,IDN,CAT,TT,21.1371162010106
3070920,EST,IND,CAT,TT,81.3873929406287
3071304,EST,IRL,CAT,TT,11.5752477331498
3071688,EST,ISL,CAT,TT,41.2483838640393
3072072,EST,ISR,CAT,TT,36.1687516335767
3072456,EST,ITA,CAT,TT,142.832212689664
3072840,EST,JPN,CAT,TT,115.101045312394
3073224,EST,KAZ,CAT,TT,47.14332
3073608,EST,KEN,CAT,TT,12.031135605731
3073992,EST,KGZ,CAT,TT,22.246634
3074376,EST,KOR,CAT,TT,80.9061989987128
3074760,EST,LBY,CAT,TT,1.238083
3075144,EST,LKA,CAT,TT,2.86673375832285
3075528,EST,LTU,CAT,TT,1178.541124
3075912,EST,LUX,CAT,TT,2.18362082035518
3076296,EST,LVA,CAT,TT,1644.863343
3076680,EST,MAR,CAT,TT,65.7385760836852
3077064,EST,MED,CAT,TT,1006.94813637121
3077448,EST,MENA,CAT,TT,335.711605463557
3077832,EST,MERC,CAT,TT,100.662331642469
3078216,EST,MEX,CAT,TT,35.4439297671181
3078600,EST,MKD,CAT,TT,2.68481301985006
3078984,EST,MLT,CAT,TT,6.78703184030513
3079368,EST,MOA,CAT,TT,8.702997
3079752,EST,MYS,CAT,TT,17.6174474204366
3080136,EST,NGA,CAT,TT,33.9297187451589
3080520,EST,NLD,CAT,TT,440.414388653647
3080904,EST,NOR,CAT,TT,528.913472368095
3081288,EST,NRD,CAT,TT,4407.63281370852
3081672,EST,NZL,CAT,TT,8.02633374341163
3082056,EST,OCN,CAT,TT,251.411765613823
3082440,EST,OECD,CAT,TT,12231.161050113
3082824,EST,OPEC,CAT,TT,264.436560677175
3083208,EST,PAK,CAT,TT,6.33372790195539
3083592,EST,PED,CAT,TT,7135.97821518853
3083976,EST,PER,CAT,TT,5.56263146286063
3084360,EST,PHL,CAT,TT,2.94342323499689
3084744,EST,PMA,CAT,TT,52.8322576794097
3085128,EST,PMO,CAT,TT,197.412349300563
3085512,EST,POL,CAT,TT,434.872884102827
3085896,EST,PRT,CAT,TT,24.0412937820005
3086280,EST,PRY,CAT,TT,2.089477
3086664,EST,RCEP,CAT,TT,916.91949329219
3087048,EST,ROM,CAT,TT,61.2949688334556
3087432,EST,RUS,CAT,TT,1525.523053
3087816,EST,SAF,CAT,TT,49.4081841912804
3088200,EST,SAU,CAT,TT,95.1594586669863
3088584,EST,SEM,CAT,TT,17.0252036634825
3088968,EST,SGP,CAT,TT,14.7643285136995
3089352,EST,SUN,CAT,TT,4920.121614
3089736,EST,SVK,CAT,TT,42.6589911641855
3090120,EST,SVN,CAT,TT,23.214018386756
3090504,EST,SWE,CAT,TT,1347.71300191065
3090888,EST,THA,CAT,TT,27.3845610116457
3091272,EST,TUN,CAT,TT,1.48700237765196
3091656,EST,TUR,CAT,TT,155.109212225069
3092040,EST,TWN,CAT,TT,36.8633415404756
3092424,EST,UE,CAT,TT,9676.07972791958
3092808,EST,UKR,CAT,TT,230.11535
3093192,EST,URY,CAT,TT,4.05740996680887
3093576,EST,USA,CAT,TT,1027.06921605831
3093960,EST,VEN,CAT,TT,2.34043563287562
3094344,EST,VNM,CAT,TT,19.2847028654762
3094728,EST,WLD,CAT,TT,16048.2930398771
3095112,EST,XXX,CAT,TT,296.637387
3095496,EST,YUG,CAT,TT,55.6730214874536
3095880,EUA,AES,CAT,TT,22081.2493823651
3096264,EUA,AFA,CAT,TT,1386.891596
3096648,EUA,AFN,CAT,TT,14609.6869110657
3097032,EUA,AFR,CAT,TT,85298.8385200986
3097416,EUA,AFS,CAT,TT,14474.628050265
3097800,EUA,AFZ,CAT,TT,5678.81149219266
3098184,EUA,ALB,CAT,TT,939.968874649346
3098568,EUA,AMA,CAT,TT,3040.87591284282
3098952,EUA,AME,CAT,TT,165620.978637836
3099336,EUA,AMN,CAT,TT,152270.066327213
3099720,EUA,AMS,CAT,TT,13350.9123106226
3100104,EUA,ANE,CAT,TT,86710.5197009575
3100488,EUA,AOA,CAT,TT,707.896184
3100872,EUA,AOZ,CAT,TT,503.605384
3101256,EUA,APEC,CAT,TT,283208.555376994
3101640,EUA,ARG,CAT,TT,1132.02928658513
3102024,EUA,ASEA,CAT,TT,22211.7174059713
3102408,EUA,ASO,CAT,TT,138945.483599224
3102792,EUA,ASS,CAT,TT,20857.8630982392
3103176,EUA,AUS,CAT,TT,8095.43079429525
3103560,EUA,AUT,CAT,TT,15557.9204095006
3103944,EUA,BAL,CAT,TT,3569.56001026109
3104328,EUA,BEL,CAT,TT,27304.1786758724
3104712,EUA,BGD,CAT,TT,815.270610645089
3105096,EUA,BGR,CAT,TT,4666.82780019301
3105480,EUA,BIH,CAT,TT,2138.64548151819
3105864,EUA,BLR,CAT,TT,2124.73417322048
3106248,EUA,BLX,CAT,TT,28079.3604368311
3106632,EUA,BOL,CAT,TT,54.2441867092071
3107016,EUA,BRA,CAT,TT,5119.383006
3107400,EUA,BRIC,CAT,TT,58622.2929811714
3107784,EUA,BRN,CAT,TT,130.468023606252
3108168,EUA,CAL,CAT,TT,530.159146
3108552,EUA,CAN,CAT,TT,14053.7519429414
3108936,EUA,CAU,CAT,TT,4245.58855988338
3109320,EUA,CEA,CAT,TT,2676.33596755403
3109704,EUA,CEI,CAT,TT,26106.0633289049
3110088,EUA,CHE,CAT,TT,20983.3361454246
3110472,EUA,CHL,CAT,TT,1272.31589846436
3110856,EUA,CHN,CAT,TT,41949.3729786859
3111240,EUA,CIV,CAT,TT,466.287614800391
3111624,EUA,CMR,CAT,TT,243.136812226775
3112008,EUA,COL,CAT,TT,1255.98592865481
3112392,EUA,CSK,CAT,TT,10120.4810920298
3112776,EUA,CYP,CAT,TT,1664.85935925556
3113160,EUA,CZE,CAT,TT,7081.85277799188
3113544,EUA,DEU,CAT,TT,127860.635711854
3113928,EUA,DEV,CAT,TT,694693.649169289
3114312,EUA,DNK,CAT,TT,8580.22031858392
3114696,EUA,DZA,CAT,TT,2265.20910110443
3115080,EUA,E15,CAT,TT,441653.686248466
3115464,EUA,E28,CAT,TT,504732.621281261
3115848,EUA,ECU,CAT,TT,234.818630559823
3116232,EUA,EGY,CAT,TT,5911.2045336359
3116616,EUA,EM1,CAT,TT,44997.0429823141
3117000,EUA,ENM,CAT,TT,76971.9960830404
3117384,EUA,ESP,CAT,TT,27288.1856997091
3117768,EUA,EST,CAT,TT,828.884656596732
3118152,EUA,EUA,CAT,TT,92930.6490054121
3118536,EUA,EUC,CAT,TT,583175.915951236
3118920,EUA,EUR,CAT,TT,389745.017311078
3119304,EUA,FIN,CAT,TT,4473.29461195314
3119688,EUA,FRA,CAT,TT,52876.2324198683
3120072,EUA,G20,CAT,TT,777514.694251445
3120456,EUA,G8,CAT,TT,401930.29036642
3120840,EUA,GAB,CAT,TT,97.6317760628679
3121224,EUA,GBR,CAT,TT,40593.4176643417
3121608,EUA,GLF,CAT,TT,39408.3245987755
3121992,EUA,GOA,CAT,TT,32277.088149
3122376,EUA,GRC,CAT,TT,4353.63627937268
3122760,EUA,HKG,CAT,TT,13717.2415952311
3123144,EUA,HRV,CAT,TT,2713.90615947909
3123528,EUA,HUN,CAT,TT,5908.98357489544
3123912,EUA,IDN,CAT,TT,1673.18802043391
3124296,EUA,IND,CAT,TT,16612.87219154
3124680,EUA,IRL,CAT,TT,30577.9338149123
3125064,EUA,ISL,CAT,TT,1049.24099330967
3125448,EUA,ISR,CAT,TT,11581.6056839924
3125832,EUA,ITA,CAT,TT,34712.8917289212
3126216,EUA,JPN,CAT,TT,15947.3614093925
3126600,EUA,KAZ,CAT,TT,1540.07802857911
3126984,EUA,KEN,CAT,TT,664.489980937414
3127368,EUA,KGZ,CAT,TT,444.519829369013
3127752,EUA,KOR,CAT,TT,10398.2980656033
3128136,EUA,LBY,CAT,TT,1962.627915
3128520,EUA,LKA,CAT,TT,365.396349944568
3128904,EUA,LTU,CAT,TT,1814.63747213538
3129288,EUA,LUX,CAT,TT,775.181760958686
3129672,EUA,LVA,CAT,TT,926.037881528981
3130056,EUA,MAR,CAT,TT,3048.04765056844
3130440,EUA,MED,CAT,TT,188786.975705944
3130824,EUA,MENA,CAT,TT,70824.2104698336
3131208,EUA,MERC,CAT,TT,6662.96617154835
3131592,EUA,MEX,CAT,TT,3394.12841850232
3131976,EUA,MKD,CAT,TT,2856.00343992604
3132360,EUA,MLT,CAT,TT,1242.69908916559
3132744,EUA,MOA,CAT,TT,5224.593276
3133128,EUA,MYS,CAT,TT,3454.28347379556
3133512,EUA,NGA,CAT,TT,2925.55445509209
3133896,EUA,NLD,CAT,TT,41784.373566619
3134280,EUA,NOR,CAT,TT,6497.29538087323
3134664,EUA,NRD,CAT,TT,41562.1493095538
3135048,EUA,NZL,CAT,TT,1200.42062336692
3135432,EUA,OCN,CAT,TT,9295.85141766218
3135816,EUA,OECD,CAT,TT,730425.052859128
3136200,EUA,OPEC,CAT,TT,47168.6972585915
3136584,EUA,PAK,CAT,TT,1722.35435450331
3136968,EUA,PED,CAT,TT,270819.720906268
3137352,EUA,PER,CAT,TT,555.174799846378
3137736,EUA,PHL,CAT,TT,1027.25806498893
3138120,EUA,PMA,CAT,TT,7527.84663283775
3138504,EUA,PMO,CAT,TT,56214.5235587679
3138888,EUA,POL,CAT,TT,15944.3618510154
3139272,EUA,PRT,CAT,TT,3953.48558116448
3139656,EUA,PRY,CAT,TT,90.13015
3140040,EUA,RCEP,CAT,TT,99802.6012773152
3140424,EUA,ROM,CAT,TT,8535.93581884929
3140808,EUA,RUS,CAT,TT,11423.0689728793
3141192,EUA,SAF,CAT,TT,3011.8243229528
3141576,EUA,SAU,CAT,TT,7131.23644977548
3141960,EUA,SEM,CAT,TT,3907.43847114995
3142344,EUA,SGP,CAT,TT,9995.54866857837
3142728,EUA,SUN,CAT,TT,29675.623339166
3143112,EUA,SVK,CAT,TT,3038.62831403791
3143496,EUA,SVN,CAT,TT,8711.32027765113
3143880,EUA,SWE,CAT,TT,20962.0980048338
3144264,EUA,THA,CAT,TT,3721.66505501338
3144648,EUA,TUN,CAT,TT,1422.59771075694
3145032,EUA,TUR,CAT,TT,13965.3025542194
3145416,EUA,TWN,CAT,TT,4698.24565204473
3145800,EUA,UE,CAT,TT,464139.203616919
3146184,EUA,UKR,CAT,TT,3651.73779741964
3146568,EUA,URY,CAT,TT,321.423728963214
3146952,EUA,USA,CAT,TT,134822.18596577
3147336,EUA,VEN,CAT,TT,274.530781996829
3147720,EUA,VNM,CAT,TT,1679.14695355495
3148104,EUA,WLD,CAT,TT,983515.702597979
3148488,EUA,XXX,CAT,TT,10474.4858895838
3148872,EUA,YUG,CAT,TT,20327.3138297244
3149256,EUC,AES,CAT,TT,103930.196991287
3149640,EUC,AFA,CAT,TT,6543.16627812443
3150024,EUC,AFN,CAT,TT,99406.6945905402
3150408,EUC,AFR,CAT,TT,369752.333046379
3150792,EUC,AFS,CAT,TT,86943.3410133105
3151176,EUC,AFZ,CAT,TT,31202.3069503386
3151560,EUC,ALB,CAT,TT,4418.91190799066
3151944,EUC,AMA,CAT,TT,20980.3268218243
3152328,EUC,AME,CAT,TT,738461.338410205
3152712,EUC,AMN,CAT,TT,642839.200707984
3153096,EUC,AMS,CAT,TT,95622.1377022212
3153480,EUC,ANE,CAT,TT,606163.333078998
3153864,EUC,AOA,CAT,TT,7999.30037158669
3154248,EUC,AOZ,CAT,TT,3754.16927569139
3154632,EUC,APEC,CAT,TT,1540601.36877981
3155016,EUC,ARG,CAT,TT,8040.70824346983
3155400,EUC,ASEA,CAT,TT,104770.608966579
3155784,EUC,ASO,CAT,TT,847831.648110711
3156168,EUC,ASS,CAT,TT,90789.5450288795
3156552,EUC,AUS,CAT,TT,40509.9228837532
3156936,EUC,AUT,CAT,TT,136491.871970918
3157320,EUC,BAL,CAT,TT,64401.1901268119
3157704,EUC,BEL,CAT,TT,238273.699811267
3158088,EUC,BGD,CAT,TT,5986.33521056445
3158472,EUC,BGR,CAT,TT,29989.9482711136
3158856,EUC,BIH,CAT,TT,8530.2138168894
3159240,EUC,BLR,CAT,TT,28368.9744434219
3159624,EUC,BLX,CAT,TT,256679.644419208
3160008,EUC,BOL,CAT,TT,636.214847768977
3160392,EUC,BRA,CAT,TT,39247.8239202413
3160776,EUC,BRIC,CAT,TT,534668.459822513
3161160,EUC,BRN,CAT,TT,840.411975292355
3161544,EUC,CAL,CAT,TT,1425.13020047477
3161928,EUC,CAN,CAT,TT,60247.792399511
3162312,EUC,CAU,CAT,TT,16457.2458402079
3162696,EUC,CEA,CAT,TT,21613.7496360195
3163080,EUC,CEI,CAT,TT,263214.825267159
3163464,EUC,CHE,CAT,TT,175249.01823631
3163848,EUC,CHL,CAT,TT,9789.89934592483
3164232,EUC,CHN,CAT,TT,367293.208158472
3164616,EUC,CIV,CAT,TT,3824.07591341385
3165000,EUC,CMR,CAT,TT,2034.26474280341
3165384,EUC,COL,CAT,TT,6702.65379455202
3165768,EUC,CSK,CAT,TT,196219.325492334
3166152,EUC,CYP,CAT,TT,8145.17787219365
3166536,EUC,CZE,CAT,TT,128064.247177816
3166920,EUC,DEU,CAT,TT,774774.725192144
3167304,EUC,DEV,CAT,TT,4357798.68570252
3167688,EUC,DNK,CAT,TT,75195.0205720328
3168072,EUC,DZA,CAT,TT,20186.6781929871
3168456,EUC,E15,CAT,TT,3164481.27259026
3168840,EUC,E28,CAT,TT,3915178.3812354
3169224,EUC,ECU,CAT,TT,2432.89440875174
3169608,EUC,EGY,CAT,TT,31305.6682827355
3169992,EUC,EM1,CAT,TT,328854.063523214
3170376,EUC,ENM,CAT,TT,879043.802743865
3170760,EUC,ESP,CAT,TT,204917.348764258
3171144,EUC,EST,CAT,TT,17695.9272991444
3171528,EUC,EUA,CAT,TT,758910.435799802
3171912,EUC,EUC,CAT,TT,4572583.60129917
3172296,EUC,EUR,CAT,TT,2788618.31184929
3172680,EUC,FIN,CAT,TT,52144.9849632808
3173064,EUC,FRA,CAT,TT,433698.336063935
3173448,EUC,G20,CAT,TT,5464028.3996635
3173832,EUC,G8,CAT,TT,2434935.11966738
3174216,EUC,GAB,CAT,TT,879.940560260046
3174600,EUC,GBR,CAT,TT,364720.04100319
3174984,EUC,GLF,CAT,TT,131298.399579432
3175368,EUC,GOA,CAT,TT,94448.4995981892
3175752,EUC,GRC,CAT,TT,39969.946891945
3176136,EUC,HKG,CAT,TT,34556.331171648
3176520,EUC,HRV,CAT,TT,24419.6598477145
3176904,EUC,HUN,CAT,TT,90861.2860345146
3177288,EUC,IDN,CAT,TT,12134.437081275
3177672,EUC,IND,CAT,TT,63509.4943733884
3178056,EUC,IRL,CAT,TT,64993.8417850347
3178440,EUC,ISL,CAT,TT,5187.80547556625
3178824,EUC,ISR,CAT,TT,36352.379001248
3179208,EUC,ITA,CAT,TT,293009.267246274
3179592,EUC,JPN,CAT,TT,92263.3263159551
3179976,EUC,KAZ,CAT,TT,25002.9716558923
3180360,EUC,KEN,CAT,TT,3121.88952503388
3180744,EUC,KGZ,CAT,TT,3244.18410445435
3181128,EUC,KOR,CAT,TT,75217.9365672189
3181512,EUC,LBY,CAT,TT,6648.957343
3181896,EUC,LKA,CAT,TT,1715.51772360737
3182280,EUC,LTU,CAT,TT,28306.1096862438
3182664,EUC,LUX,CAT,TT,18405.9446079402
3183048,EUC,LVA,CAT,TT,18399.1531414236
3183432,EUC,MAR,CAT,TT,28379.1064129965
3183816,EUC,MED,CAT,TT,1353337.64809495
3184200,EUC,MENA,CAT,TT,282808.992033069
3184584,EUC,MERC,CAT,TT,49979.7706785553
3184968,EUC,MEX,CAT,TT,40617.4722762847
3185352,EUC,MKD,CAT,TT,7848.89191357002
3185736,EUC,MLT,CAT,TT,7772.54310965654
3186120,EUC,MOA,CAT,TT,15751.5188618486
3186504,EUC,MYS,CAT,TT,17105.9549783613
3186888,EUC,NGA,CAT,TT,14741.7681462886
3187272,EUC,NLD,CAT,TT,289306.706781751
3187656,EUC,NOR,CAT,TT,57173.4342047357
3188040,EUC,NRD,CAT,TT,307437.772769881
3188424,EUC,NZL,CAT,TT,6438.65012779306
3188808,EUC,OCN,CAT,TT,46948.5730115463
3189192,EUC,OECD,CAT,TT,5024150.33739736
3189576,EUC,OPEC,CAT,TT,177061.147934822
3189960,EUC,PAK,CAT,TT,6984.31609874889
3190344,EUC,PED,CAT,TT,2128462.29352687
3190728,EUC,PER,CAT,TT,4227.86810074089
3191112,EUC,PHL,CAT,TT,8384.31346896107
3191496,EUC,PMA,CAT,TT,42367.9416370692
3191880,EUC,PMO,CAT,TT,183402.297442528
3192264,EUC,POL,CAT,TT,215823.95568156
3192648,EUC,PRT,CAT,TT,60843.0093820217
3193032,EUC,PRY,CAT,TT,902.974295688553
3193416,EUC,RCEP,CAT,TT,686493.653019772
3193800,EUC,ROM,CAT,TT,79749.3832439036
3194184,EUC,RUS,CAT,TT,127287.015768507
3194568,EUC,SAF,CAT,TT,24595.9288970476
3194952,EUC,SAU,CAT,TT,36849.8999812427
3195336,EUC,SEM,CAT,TT,24457.6773960432
3195720,EUC,SGP,CAT,TT,31314.349830631
3196104,EUC,SUN,CAT,TT,327616.015393971
3196488,EUC,SVK,CAT,TT,68155.0783145183
3196872,EUC,SVN,CAT,TT,33314.6389653377
3197256,EUC,SWE,CAT,TT,117736.527554265
3197640,EUC,THA,CAT,TT,19021.768112359
3198024,EUC,TUN,CAT,TT,12886.284358821
3198408,EUC,TUR,CAT,TT,111324.441845507
3198792,EUC,TWN,CAT,TT,36832.5308657042
3199176,EUC,UE,CAT,TT,3550458.34023221
3199560,EUC,UKR,CAT,TT,41240.6838186561
3199944,EUC,URY,CAT,TT,1788.26421915563
3200328,EUC,USA,CAT,TT,541973.936032188
3200712,EUC,VEN,CAT,TT,872.509704103062
3201096,EUC,VNM,CAT,TT,14544.2433192249
3201480,EUC,WLD,CAT,TT,6634481.59984967
